,Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Data Science,Troubleshooting skills,Graphics Designing,Role
404,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
405,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
406,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
407,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
408,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
409,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
410,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
411,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
412,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
413,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
414,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
415,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
416,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
417,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
418,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
419,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
420,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
421,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
422,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
423,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
424,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
425,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
426,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
427,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
428,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
429,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
430,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
431,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
432,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6
433,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6
434,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6
435,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6
436,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6
437,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6
438,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
439,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
440,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
441,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
442,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
443,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
444,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
445,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
446,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
447,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
448,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
449,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
450,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
451,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
452,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
453,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
454,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
455,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
456,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
457,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
458,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
459,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
460,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
461,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
462,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
463,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
464,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
465,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
466,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
467,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
468,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6
469,6,4,4,4,4,4,4,4,4,4,4,4,5,4,4,6
470,6,4,4,4,4,4,4,4,4,4,4,4,1,4,4,6
471,6,4,4,4,4,4,4,4,4,4,4,4,0,4,4,6
472,6,4,4,4,4,4,4,4,4,4,4,4,3,4,4,6
473,6,4,4,4,4,4,4,4,4,4,4,4,2,4,4,6
474,6,5,5,5,5,5,5,5,5,5,5,5,4,5,5,6
475,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
476,6,5,5,5,5,5,5,5,5,5,5,5,1,5,5,6
477,6,5,5,5,5,5,5,5,5,5,5,5,0,5,5,6
478,6,5,5,5,5,5,5,5,5,5,5,5,3,5,5,6
479,6,5,5,5,5,5,5,5,5,5,5,5,2,5,5,6
480,6,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6
481,6,1,1,1,1,1,1,1,1,1,1,1,5,1,1,6
482,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
483,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6
484,6,1,1,1,1,1,1,1,1,1,1,1,3,1,1,6
485,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6
486,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
487,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6
488,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
489,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
490,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
491,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6
492,6,3,3,3,3,3,3,3,3,3,3,3,4,3,3,6
493,6,3,3,3,3,3,3,3,3,3,3,3,5,3,3,6
494,6,3,3,3,3,3,3,3,3,3,3,3,1,3,3,6
495,6,3,3,3,3,3,3,3,3,3,3,3,0,3,3,6
496,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
497,6,3,3,3,3,3,3,3,3,3,3,3,2,3,3,6
498,6,2,2,2,2,2,2,2,2,2,2,2,4,2,2,6
499,6,2,2,2,2,2,2,2,2,2,2,2,5,2,2,6
500,6,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6
501,6,2,2,2,2,2,2,2,2,2,2,2,0,2,2,6
502,6,2,2,2,2,2,2,2,2,2,2,2,3,2,2,6
503,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
504,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6
505,6,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6
506,6,4,4,4,4,4,4,4,4,4,4,4,4,1,1,6
507,6,4,4,4,4,4,4,4,4,4,4,4,4,0,0,6
508,6,4,4,4,4,4,4,4,4,4,4,4,4,3,3,6
509,6,4,4,4,4,4,4,4,4,4,4,4,4,2,2,6
510,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,6
511,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
512,6,5,5,5,5,5,5,5,5,5,5,5,5,1,1,6
513,6,5,5,5,5,5,5,5,5,5,5,5,5,0,0,6
514,6,5,5,5,5,5,5,5,5,5,5,5,5,3,3,6
515,6,5,5,5,5,5,5,5,5,5,5,5,5,2,2,6
516,6,1,1,1,1,1,1,1,1,1,1,1,1,4,4,6
517,6,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6
518,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
519,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6
520,6,1,1,1,1,1,1,1,1,1,1,1,1,3,3,6
521,6,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6
522,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6
523,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6
524,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
525,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
526,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
527,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6
528,6,3,3,3,3,3,3,3,3,3,3,3,3,4,4,6
529,6,3,3,3,3,3,3,3,3,3,3,3,3,5,5,6
530,6,3,3,3,3,3,3,3,3,3,3,3,3,1,1,6
531,6,3,3,3,3,3,3,3,3,3,3,3,3,0,0,6
532,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6
533,6,3,3,3,3,3,3,3,3,3,3,3,3,2,2,6
534,6,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6
535,6,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6
536,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6
537,6,2,2,2,2,2,2,2,2,2,2,2,2,0,0,6
538,6,2,2,2,2,2,2,2,2,2,2,2,2,3,3,6
539,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
540,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,8
541,4,6,5,4,4,4,4,4,4,4,4,4,4,4,4,8
542,4,6,1,4,4,4,4,4,4,4,4,4,4,4,4,8
543,4,6,0,4,4,4,4,4,4,4,4,4,4,4,4,8
544,4,6,3,4,4,4,4,4,4,4,4,4,4,4,4,8
545,4,6,2,4,4,4,4,4,4,4,4,4,4,4,4,8
546,5,6,4,5,5,5,5,5,5,5,5,5,5,5,5,8
547,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,8
548,5,6,1,5,5,5,5,5,5,5,5,5,5,5,5,8
549,5,6,0,5,5,5,5,5,5,5,5,5,5,5,5,8
550,5,6,3,5,5,5,5,5,5,5,5,5,5,5,5,8
551,5,6,2,5,5,5,5,5,5,5,5,5,5,5,5,8
552,1,6,4,1,1,1,1,1,1,1,1,1,1,1,1,8
553,1,6,5,1,1,1,1,1,1,1,1,1,1,1,1,8
554,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,8
555,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,8
556,1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,8
557,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,8
558,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,8
559,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,8
560,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,8
561,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8
562,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,8
563,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8
564,3,6,4,3,3,3,3,3,3,3,3,3,3,3,3,8
565,3,6,5,3,3,3,3,3,3,3,3,3,3,3,3,8
566,3,6,1,3,3,3,3,3,3,3,3,3,3,3,3,8
567,3,6,0,3,3,3,3,3,3,3,3,3,3,3,3,8
568,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,8
569,3,6,2,3,3,3,3,3,3,3,3,3,3,3,3,8
570,2,6,4,2,2,2,2,2,2,2,2,2,2,2,2,8
571,2,6,5,2,2,2,2,2,2,2,2,2,2,2,2,8
572,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,8
573,2,6,0,2,2,2,2,2,2,2,2,2,2,2,2,8
574,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,8
575,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,8
576,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,8
577,4,6,4,5,4,4,4,4,4,4,4,4,4,4,4,8
578,4,6,4,1,4,4,4,4,4,4,4,4,4,4,4,8
579,4,6,4,0,4,4,4,4,4,4,4,4,4,4,4,8
580,4,6,4,3,4,4,4,4,4,4,4,4,4,4,4,8
581,4,6,4,2,4,4,4,4,4,4,4,4,4,4,4,8
582,5,6,5,4,5,5,5,5,5,5,5,5,5,5,5,8
583,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,8
584,5,6,5,1,5,5,5,5,5,5,5,5,5,5,5,8
585,5,6,5,0,5,5,5,5,5,5,5,5,5,5,5,8
586,5,6,5,3,5,5,5,5,5,5,5,5,5,5,5,8
587,5,6,5,2,5,5,5,5,5,5,5,5,5,5,5,8
588,1,6,1,4,1,1,1,1,1,1,1,1,1,1,1,8
589,1,6,1,5,1,1,1,1,1,1,1,1,1,1,1,8
590,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,8
591,1,6,1,0,1,1,1,1,1,1,1,1,1,1,1,8
592,1,6,1,3,1,1,1,1,1,1,1,1,1,1,1,8
593,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,8
594,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,8
595,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,8
596,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,8
597,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8
598,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,8
599,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,8
600,3,6,3,4,3,3,3,3,3,3,3,3,3,3,3,8
601,3,6,3,5,3,3,3,3,3,3,3,3,3,3,3,8
602,3,6,3,1,3,3,3,3,3,3,3,3,3,3,3,8
603,3,6,3,0,3,3,3,3,3,3,3,3,3,3,3,8
604,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,8
605,3,6,3,2,3,3,3,3,3,3,3,3,3,3,3,8
606,2,6,2,4,2,2,2,2,2,2,2,2,2,2,2,8
607,2,6,2,5,2,2,2,2,2,2,2,2,2,2,2,8
608,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,8
609,2,6,2,0,2,2,2,2,2,2,2,2,2,2,2,8
610,2,6,2,3,2,2,2,2,2,2,2,2,2,2,2,8
611,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,8
612,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,8
613,4,6,4,4,5,4,4,4,4,4,4,4,4,4,4,8
614,4,6,4,4,1,4,4,4,4,4,4,4,4,4,4,8
615,4,6,4,4,0,4,4,4,4,4,4,4,4,4,4,8
616,4,6,4,4,3,4,4,4,4,4,4,4,4,4,4,8
617,4,6,4,4,2,4,4,4,4,4,4,4,4,4,4,8
618,5,6,5,5,4,5,5,5,5,5,5,5,5,5,5,8
619,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,8
620,5,6,5,5,1,5,5,5,5,5,5,5,5,5,5,8
621,5,6,5,5,0,5,5,5,5,5,5,5,5,5,5,8
622,5,6,5,5,3,5,5,5,5,5,5,5,5,5,5,8
623,5,6,5,5,2,5,5,5,5,5,5,5,5,5,5,8
624,1,6,1,1,4,1,1,1,1,1,1,1,1,1,1,8
625,1,6,1,1,5,1,1,1,1,1,1,1,1,1,1,8
626,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,8
627,1,6,1,1,0,1,1,1,1,1,1,1,1,1,1,8
628,1,6,1,1,3,1,1,1,1,1,1,1,1,1,1,8
629,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,8
630,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,8
631,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,8
632,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,8
633,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8
634,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,8
635,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,8
636,3,6,3,3,4,3,3,3,3,3,3,3,3,3,3,8
637,3,6,3,3,5,3,3,3,3,3,3,3,3,3,3,8
638,3,6,3,3,1,3,3,3,3,3,3,3,3,3,3,8
639,3,6,3,3,0,3,3,3,3,3,3,3,3,3,3,8
640,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,8
641,3,6,3,3,2,3,3,3,3,3,3,3,3,3,3,8
642,2,6,2,2,4,2,2,2,2,2,2,2,2,2,2,8
643,2,6,2,2,5,2,2,2,2,2,2,2,2,2,2,8
644,2,6,2,2,1,2,2,2,2,2,2,2,2,2,2,8
645,2,6,2,2,0,2,2,2,2,2,2,2,2,2,2,8
646,2,6,2,2,3,2,2,2,2,2,2,2,2,2,2,8
647,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,8
648,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,8
649,4,6,4,4,4,5,4,4,4,4,4,4,4,4,4,8
650,4,6,4,4,4,1,4,4,4,4,4,4,4,4,4,8
651,4,6,4,4,4,0,4,4,4,4,4,4,4,4,4,8
652,4,6,4,4,4,3,4,4,4,4,4,4,4,4,4,8
653,4,6,4,4,4,2,4,4,4,4,4,4,4,4,4,8
654,5,6,5,5,5,4,5,5,5,5,5,5,5,5,5,8
655,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,8
656,5,6,5,5,5,1,5,5,5,5,5,5,5,5,5,8
657,5,6,5,5,5,0,5,5,5,5,5,5,5,5,5,8
658,5,6,5,5,5,3,5,5,5,5,5,5,5,5,5,8
659,5,6,5,5,5,2,5,5,5,5,5,5,5,5,5,8
660,1,6,1,1,1,4,1,1,1,1,1,1,1,1,1,8
661,1,6,1,1,1,5,1,1,1,1,1,1,1,1,1,8
662,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,8
663,1,6,1,1,1,0,1,1,1,1,1,1,1,1,1,8
664,1,6,1,1,1,3,1,1,1,1,1,1,1,1,1,8
665,1,6,1,1,1,2,1,1,1,1,1,1,1,1,1,8
666,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,8
667,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,8
668,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,8
669,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8
670,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,8
671,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,8
672,3,6,3,3,3,4,3,3,3,3,3,3,3,3,3,8
673,3,6,3,3,3,5,3,3,3,3,3,3,3,3,3,8
674,3,6,3,3,3,1,3,3,3,3,3,3,3,3,3,8
675,3,6,3,3,3,0,3,3,3,3,3,3,3,3,3,8
676,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,8
677,3,6,3,3,3,2,3,3,3,3,3,3,3,3,3,8
678,2,6,2,2,2,4,2,2,2,2,2,2,2,2,2,8
679,2,6,2,2,2,5,2,2,2,2,2,2,2,2,2,8
680,2,6,2,2,2,1,2,2,2,2,2,2,2,2,2,8
681,2,6,2,2,2,0,2,2,2,2,2,2,2,2,2,8
682,2,6,2,2,2,3,2,2,2,2,2,2,2,2,2,8
683,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,8
684,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,8
685,4,6,4,4,4,4,5,4,4,4,4,4,4,4,4,8
686,4,6,4,4,4,4,1,4,4,4,4,4,4,4,4,8
687,4,6,4,4,4,4,0,4,4,4,4,4,4,4,4,8
688,4,6,4,4,4,4,3,4,4,4,4,4,4,4,4,8
689,4,6,4,4,4,4,2,4,4,4,4,4,4,4,4,8
690,5,6,5,5,5,5,4,5,5,5,5,5,5,5,5,8
691,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,8
692,5,6,5,5,5,5,1,5,5,5,5,5,5,5,5,8
693,5,6,5,5,5,5,0,5,5,5,5,5,5,5,5,8
694,5,6,5,5,5,5,3,5,5,5,5,5,5,5,5,8
695,5,6,5,5,5,5,2,5,5,5,5,5,5,5,5,8
696,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,8
697,1,6,1,1,1,1,5,1,1,1,1,1,1,1,1,8
698,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,8
699,1,6,1,1,1,1,0,1,1,1,1,1,1,1,1,8
700,1,6,1,1,1,1,3,1,1,1,1,1,1,1,1,8
701,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,8
702,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,8
703,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,8
704,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,8
705,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8
706,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,8
707,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,8
708,3,6,3,3,3,3,4,3,3,3,3,3,3,3,3,8
709,3,6,3,3,3,3,5,3,3,3,3,3,3,3,3,8
710,3,6,3,3,3,3,1,3,3,3,3,3,3,3,3,8
711,3,6,3,3,3,3,0,3,3,3,3,3,3,3,3,8
712,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,8
713,3,6,3,3,3,3,2,3,3,3,3,3,3,3,3,8
714,2,6,2,2,2,2,4,2,2,2,2,2,2,2,2,8
715,2,6,2,2,2,2,5,2,2,2,2,2,2,2,2,8
716,2,6,2,2,2,2,1,2,2,2,2,2,2,2,2,8
717,2,6,2,2,2,2,0,2,2,2,2,2,2,2,2,8
718,2,6,2,2,2,2,3,2,2,2,2,2,2,2,2,8
719,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,8
720,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,8
721,4,6,4,4,4,4,4,5,4,4,4,4,4,4,4,8
722,4,6,4,4,4,4,4,1,4,4,4,4,4,4,4,8
723,4,6,4,4,4,4,4,0,4,4,4,4,4,4,4,8
724,4,6,4,4,4,4,4,3,4,4,4,4,4,4,4,8
725,4,6,4,4,4,4,4,2,4,4,4,4,4,4,4,8
726,5,6,5,5,5,5,5,4,5,5,5,5,5,5,5,8
727,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,8
728,5,6,5,5,5,5,5,1,5,5,5,5,5,5,5,8
729,5,6,5,5,5,5,5,0,5,5,5,5,5,5,5,8
730,5,6,5,5,5,5,5,3,5,5,5,5,5,5,5,8
731,5,6,5,5,5,5,5,2,5,5,5,5,5,5,5,8
732,1,6,1,1,1,1,1,4,1,1,1,1,1,1,1,8
733,1,6,1,1,1,1,1,5,1,1,1,1,1,1,1,8
734,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,8
735,1,6,1,1,1,1,1,0,1,1,1,1,1,1,1,8
736,1,6,1,1,1,1,1,3,1,1,1,1,1,1,1,8
737,1,6,1,1,1,1,1,2,1,1,1,1,1,1,1,8
738,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,8
739,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,8
740,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,8
741,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8
742,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,8
743,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,8
744,3,6,3,3,3,3,3,4,3,3,3,3,3,3,3,8
745,3,6,3,3,3,3,3,5,3,3,3,3,3,3,3,8
746,3,6,3,3,3,3,3,1,3,3,3,3,3,3,3,8
747,3,6,3,3,3,3,3,0,3,3,3,3,3,3,3,8
748,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,8
749,3,6,3,3,3,3,3,2,3,3,3,3,3,3,3,8
750,2,6,2,2,2,2,2,4,2,2,2,2,2,2,2,8
751,2,6,2,2,2,2,2,5,2,2,2,2,2,2,2,8
752,2,6,2,2,2,2,2,1,2,2,2,2,2,2,2,8
753,2,6,2,2,2,2,2,0,2,2,2,2,2,2,2,8
754,2,6,2,2,2,2,2,3,2,2,2,2,2,2,2,8
755,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,8
756,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,8
757,4,6,4,4,4,4,4,4,5,4,4,4,4,4,4,8
758,4,6,4,4,4,4,4,4,1,4,4,4,4,4,4,8
759,4,6,4,4,4,4,4,4,0,4,4,4,4,4,4,8
760,4,6,4,4,4,4,4,4,3,4,4,4,4,4,4,8
761,4,6,4,4,4,4,4,4,2,4,4,4,4,4,4,8
762,5,6,5,5,5,5,5,5,4,5,5,5,5,5,5,8
763,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,8
764,5,6,5,5,5,5,5,5,1,5,5,5,5,5,5,8
765,5,6,5,5,5,5,5,5,0,5,5,5,5,5,5,8
766,5,6,5,5,5,5,5,5,3,5,5,5,5,5,5,8
767,5,6,5,5,5,5,5,5,2,5,5,5,5,5,5,8
768,1,6,1,1,1,1,1,1,4,1,1,1,1,1,1,8
769,1,6,1,1,1,1,1,1,5,1,1,1,1,1,1,8
770,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,8
771,1,6,1,1,1,1,1,1,0,1,1,1,1,1,1,8
772,1,6,1,1,1,1,1,1,3,1,1,1,1,1,1,8
773,1,6,1,1,1,1,1,1,2,1,1,1,1,1,1,8
774,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,8
775,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,8
776,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,8
777,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8
778,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,8
779,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,8
780,3,6,3,3,3,3,3,3,4,3,3,3,3,3,3,8
781,3,6,3,3,3,3,3,3,5,3,3,3,3,3,3,8
782,3,6,3,3,3,3,3,3,1,3,3,3,3,3,3,8
783,3,6,3,3,3,3,3,3,0,3,3,3,3,3,3,8
784,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,8
785,3,6,3,3,3,3,3,3,2,3,3,3,3,3,3,8
786,2,6,2,2,2,2,2,2,4,2,2,2,2,2,2,8
787,2,6,2,2,2,2,2,2,5,2,2,2,2,2,2,8
788,2,6,2,2,2,2,2,2,1,2,2,2,2,2,2,8
789,2,6,2,2,2,2,2,2,0,2,2,2,2,2,2,8
790,2,6,2,2,2,2,2,2,3,2,2,2,2,2,2,8
791,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,8
792,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,8
793,4,6,4,4,4,4,4,4,4,5,4,4,4,4,4,8
794,4,6,4,4,4,4,4,4,4,1,4,4,4,4,4,8
795,4,6,4,4,4,4,4,4,4,0,4,4,4,4,4,8
796,4,6,4,4,4,4,4,4,4,3,4,4,4,4,4,8
797,4,6,4,4,4,4,4,4,4,2,4,4,4,4,4,8
798,5,6,5,5,5,5,5,5,5,4,5,5,5,5,5,8
799,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,8
800,5,6,5,5,5,5,5,5,5,1,5,5,5,5,5,8
801,5,6,5,5,5,5,5,5,5,0,5,5,5,5,5,8
802,5,6,5,5,5,5,5,5,5,3,5,5,5,5,5,8
803,5,6,5,5,5,5,5,5,5,2,5,5,5,5,5,8
804,1,6,1,1,1,1,1,1,1,4,1,1,1,1,1,8
805,1,6,1,1,1,1,1,1,1,5,1,1,1,1,1,8
806,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,8
807,1,6,1,1,1,1,1,1,1,0,1,1,1,1,1,8
808,1,6,1,1,1,1,1,1,1,3,1,1,1,1,1,8
809,1,6,1,1,1,1,1,1,1,2,1,1,1,1,1,8
810,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,8
811,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,8
